label,text
0,gunung meru erupsi moga mandali warga sekitar lereng waspada
0,air laut asin banjir laut beda air banjir
0,isu tsunami tapanuli sumut air laut surut ama ramai orang lari arah gunung jam sdh pasrah doa dll istri hamil tour dakwah pesantren pesantren yatim yaa allah
0,anda request ujann mending smpek jam deresss poll lek isoputing beliung hindar tes lisan oflenn yg kisi nya risi rzwpk gedung riset lt
0,bencana geologi gempabumi tsunami letus gunung rap tanah longsor
1,lemes bgt w langsung keinget prediksi tsunami pansel
0,senin banjir dimanamana
0,moga korban jiwa gunung meru lahsampe segitu korban nyagak nambah erupsi gunung galunggung klo gak salah jiwa desa yg rusak
0,amp jalan raya krukut limo genting yg retak akibat tanah geser ngikutin longsor kali grogol belah truk tonase berat gaboleh situ peduli boro tar kalo udh makan korban bacot dah kaing belaga bijak amp cinta damai
0,kenang tsunami aceh alfatihah syuhada
1,ya allah minggu alih jalan udah diselesain alih jalan macet hujan lebat angin puting beliung truk jalan raya
1,indonesia pagi ledak bom salah gereja makassar lanjut sore angin puting beliung menghepas daerah bandung jam bakar kilang minyak pertamina indramayu stay safe everyone
0,mimpi dengar suara bencana susul susul gempa turki bencana murka tuhan zaman perintah ac
1,banjir gempa tsunami nft eth coins crypto test premium limited
0,jam gin jam doi sholat jumat udah bom yah hujan engga yah kalo hujan doi tetep masjid jumat daerah kampus rawan bgt banjir amp lumayan deres hujan td malem
1,cheetah tsunami
0,hola guys btw yg predict btcdari ta longsor depan what do u think
0,erupsi gunung meru minggu pagi undang prihatin kecuali ketua dpp partai gerindra prabowo subianto
1,iki gempa udu hee
0,lg nonton film netflix gamau pantai takut tsunami gunung jg longsor ya jg gamau gunung dih rumah aja enak tidur mrg aja ngopi skill mager nambah
0,rating dalam peran keluarga bolokot mamih kayie dah bnyk ajar mmh jj papih akmal udah ckup bagus cm kecewa sbg anak bagus bgt keren dalam gk tanding gk lawan no counter kece badai angin puting beliung
1,stay safe sulawesi gempa lg
1,tesiunam ha provocado un tsunami
1,asliii udane glodakan angine kenceng sis kiro puting beliung
0,gempa udah puyeng
0,rem banget ngimpi semalem jakarta kena tsunami gede banget trus gua lari dri rumah sudirman menara davinci
1,takut hujan hrni mcm bunyi puting beliung bunyi angin gitu
1,puting beliung rumah banjir diare gusi bolong mati lampu tetangga antem seru banget hidup
0,gak ramal cuaca bmkg ujanbadaitsunami pertahaan cinta teens yori
0,ya elahbaru puting beliung udah kaya gitu gimana kalo udel beliung udellle buodong
0,gempa turki bilang hasil teknologi haarp amerika kalo gempa ya indo bilang azab wk
1,puting beliung upin ipin
0,yg tdk berangkat kerja karna jalan kerja longsor
0,moga yg dampak erupsi cepat pulih lindung allah swt
0,mimpi kalo gak zombie monster gak tsunami bangun tidur tuh bawaanya lelaahh akan capek larilari
0,dear rang siko gimana kopad hari hujan warga ga butuh tol tanah longsor air terjun yg limpah ga kendala tuk akses mondar mandir blom tambah warga yg pasang tenda hajat jalan ya
0,ujan deres udah berharihari kampus banjir kaga ya wkwkwk bimbing lg
0,moga awet ya sampe bodoh bawa kolam tsunami ulang
0,actually malam siren bunyi hujan lebat amp water level org x dengar tsunami malam x dar
1,udeh copid copid angin puting beliung kek cabut nyawa harap haha woy jan embat abis ape lahar panas dr laut
0,laptop ngapa badai angin puting beliung keras banget kipas anjir udah blower kondangan
1,alhamdulillah buka puasa tanda tsunami trofi nyata
0,bogor emg kacau bgt sih yg ujannya deres parah pas selasa buset itumah jembatan deket rsud ampe longsor
0,ut awalny ragu ngulang matkul emang ga maksimal ajar pas utm h sender tinggal trs utm malem hari daerah sender kena longsor ngungsi dada ngerjain the ungsi alhamdulillah ga ngulang cont
1,semalem kaya ujan serta puting beliung kali ya
1,avaa kuu sangarr ambil angin puting beliung longsorbanjirgempa bumi tsunami
1,guys tolong jaga adab korang ulas mangsa gempa turki pandai gempa tu bala duduk amal islam kecelaruan agama
0,gempa cianjur meru erupsi skrg jg gempa kaya selesai selesai doa yaa moga allaah lindung
0,pandemi covid revolusi industri sepakat cipta tsunami ubah dunia didik didik islam
0,kaya gempa barusan
0,ngatasin banjir gak jabat awikwok banget
0,ngeri hujan malam moms curiga besok udah banjir
0,temanteman kena erupsi meru area kab lumajangkab malang moga aman lindung alloh swt aamiin
0,btw btw concealer nya marshwillow bagus deh well blended ntah krna kulit gue yg oily timpa ss panas maaf jd oily bgt krna gue ga pake set spray tu longsor sm nyatu klo udah about hr hummss
1,berkah tsunami moment jaedo alias woi anjir jaedo berani gopub
0,bb ss ga ngepeel nyatur kulit make up ya cape bgt bedak longsor mulu udah make setting spray
0,ilmu musuh orang sombong laksana banjirjuga musuh datar
0,ubud banjir longsor
1,pas ashar asa gempa ya
0,polri bagi masker tolong korban erupsi meru aksi peduli lumajang
1,kali nya mimpi rumah deket gunung kena erupsi
0,kece jagat raya promot gue coba ak promot gue bikin tsunami
0,walah puting beliung aja udah kaya gitugimana udel beliung udellle buodong
0,gue gakuat kemaren haru terjang badai gempa puting beliung
1,dus ma tende tsunami tbt sende again
1,bmkg cabang manchester ngeluarin ingat tsunami trofi ya
0,eth musim lgsg kasih trofi mu musim tsunami trofi
0,ujan mulu yah bogor banjir skrg parah ujan ya pohon tumbang gak banget deh banjir longsor kayak
0,erupsi efusif insya allah aman
0,la gempa
0,brentford aja kalah tsunami trofi piye lur aman kah
1,cewe kerja ketemu cewe kerja kamar belyke hujan badai angin ribut halilintar angin topan gledek puting beliung tsunami badai
1,ibnu umar rodhiyallohu anhu angin hembus dgn kencang putar puting beliung beliau keras ucap takbir sungguh hilang shohih ibnu abi syaibah
0,moga engga banjir aamiin
0,dreamies pda abis dri dah rambut kek kena puting beliung bgtuu
0,panik sampe bawa dunia nyata mimpi tsunami istigfar
1,ingat lepas program tarik nafas lega mcm kena badai tsunami pulak ni
1,baik instansi bantu korban gempa htt
0,meru erupsi lagi takut bgtt udah mendung gelap bismillah ya allah lindung semuaa
1,gempa
1,dewi puting beliung drakoran
1,gempa ga si barusan
0,aja minggu nyeletuk pas bromo meru kl erupsi gmn ya ga panik yg lg bromo eh denger erupsi beneran
0,newsroom banjir tanah longsor terjang semarang batang
0,gorong jldadali emg kudu dibenerin sih dri dlu situ suka was was takut tbtb nyusruk masuk gorong duh jgnkan yg deh aing jembatan aja dri dlu udh rawan longsor gk upaya aman gtu udh longsor blm baik
1,krl um tsunami
1,w nyadar longsor gempa banjir tsunami wkwk abis denger cuplik ceramah ust adi hidayat pas bgt singkat
1,warga depok ngerasa gak semenjak jadi puting beliung angin depok rem rem bgt
0,kece jagat raya promot gue coba ak promot gue bikin tsunami
1,percaya omong dok tifa daryono dr irwan meilano dekan itb kait gempa hrs periksa jiwa
1,ooh she a blondie look like kehlani pussy tsunami
0,imbau pemda bal doa sukses g nusa bal selatan mari ganti dgn doa rusak alam bal dgn bukti banjir longsor bal barat utara
0,pantau matahari limut awan alias mendung hujan healing gunung takut longsor healing pante ombak nggak baikbaik aja
0,dpc kota surabaya salur bantu ungsi erupsi gunung meru
0,tidur jam berangkat hujan deras cibitungsudirman nerobos banjir deadline timpa kalo ga malu ortu mah udh surrender
0,moga alloh kuat orangorang yg kena musibah rahmat rawan erupsi gunung meru duka mari ulur tangan langit doadoa
0,rencanaimpian apa yg bangun yg rancang gedung tingkat yg pondasinya eh angin puting beliung ples gledeg ampar amparan hahah
1,enak beudh abis dikerokin ngeluarin angin puting beliung dalem body
1,anjir sumpah kek angin puting beliung anjir
1,badaiangin topan puting beliung banjir bandang wkwkwkwk gempa bumi
0,bb rekomendasiin mua jogja hasil make upnya tahan gak longsor smile line kalo kenal bgt kenal udah full booked
1,kini gempa bumi kuat magnitud landa nigde t rkiye maklum agens urus bencana t rkiye afad
1,gempa kaget
0,kalo yg nikahin sblm lulus gas aja dapet pacar tinggal nikah ga tampar realita smpe jungkal pental jatuh tersungkursungkur guyur tsunami fakta asksudsjwndskandcjzjabsm
0,lg nntn missing the other side episode banjir bgt
1,gempa gempa gempa
0,aseligak kuat ngeliat video bencana gempa turki
0,peristiwa erupsi gunung laut tonga konflikperang rusia ukraina kata matius datang tuhan yesus umat tuhan
0,kenal angin puting beliung zaman skrg angin canggih nama ubah angin bunting janda
0,wonogiri banjir longsor moga cepat reda hujanya ya allah
0,alam kali amar bangkit tentang batil gelintir leka hanyut dgn timbang penipuanpetanda puting beliung yg susah lihat hadirmasih sedarmasih biar kelompok batil kuasa
1,ad angin puting beliung kalok puting sentil ngamok ga ya
0,tidur mimpi kejar tsunami pas bangun engap cape nya bawa rl
1,wow tsunami fakta
1,gempa
1,gempa ya
0,moga mangsa gempa bumi kuat aminnnnn
0,gak ramal cuaca bmkg ujanbadaitsunami pertahaan cinta teens yori
1,astaga gempa jayapura
0,ngeri bgt kalo hujan kali langsung banjir bareng
0,scary giler nak tgk mnggu dpn msti feeling kta yg tgk ni puting beliung sdih tgk ngn tkot la nak tgk mnggu dpn jgn la watak jahat weyh aq nak tgk jijie ngn haqeem sweet lgi
1,masaa tu ndio inazuia sidemirror kufura tunaingia na probox ya kwanza tsunami
0,kalo hujan kayak gin daerah rumah banjir gak sih
0,banjir bgt dah rumah kesi yg berangkat
1,jancokkk letsgoo tsunami tropi is on da way
0,gempa banjir erupsi trus berkah kubur msh halal riba msh normal bidah msh ucapin selamat yg bilang allah anak allahul mustaan
1,ati is a tsunami
1,budak aing rek ngaranan windy nippleadze angin puting beliung lieur teuing make bahasa sangsekerta
1,air laut surut tanda king emyu tsunami tropy
0,ga putar puting beliung yg cepet putar duit x cepet
0,trial pake maskara pas jalan kayak kelilip langsung mikir males bgt mekap anjing eh nyampe rumah kabar gunung raung erupsi jember hujan abu
1,angin kuat puting beliung axiata ni belah je okay nmpknya
0,beda letus erupsi ga erupsi bahasa ilmiah letus bahasa awam
0,bmkg ngeluarin himbauan potensi tsunami kondisi erupsi anak krakatau erupsi bmkg tenang masyarakat bilang potensi tsunami info yg edar hoax status waspada bmkg yg himbau duluan
0,bismillah kunfayakun moga tambah rejekinya buatngebahagiain orgyg ku sayang
1,hahahihi ditenggah gempur hujan panas angin puting beliung
0,brgsiapa mngumpulkn harta dgn tdk swajarnyatdk bnr allah akn mmusnahkannya dgn airbanjiramptanahlongsor hralbaihaqi
0,kampus banjir hujan nonstop kek gin gk onlen aja apaa
0,nda bole tgok oh baby yg kandas runtuh gempa bumi d turkey tu sedih
0,ku ken beli saham sm juta emang hwhwhwhwh pagi pagi gempa
0,gempa turki kasyafnya wali yg saksi aneh pasca musibah gempa turkiakan berkah tanah utsmani cabut janji baginda nabi saw turki bangsa rang zaman
0,yg rumah nya banjir gede ulang pucek
0,boc emang suka banget cabut sanasini tes ombak kalo tes ombak ombak rawan tsunami
0,gempa bumi kuat m laku utara halmahera indonesia pagi februari pusat utara timur dalam km km tenggara pulau talaudindonesia tiada ancam tsunami malaysia metgovmy
0,tmpt baju dah mcm tsunami dah rajin
0,nnton upin ipin eps puting beliung aja mewek
0,angin topan puting beliung ombak laut seru suara azan reda nafsu puncak dengar azan langsung kendor hati yg balut iman iblis setan genderuwo son to loyo ketar tir telinga susup suara azan
0,rt infobmkg hai kak pantau channel resmi informasi update cuaca gempa ya terima kasih am
1,puting beliung ni dengar us je skrg kat malaysia dah kali
0,keboborokanpun sambo yg tegak hukum bunuh rencana rat yg kumpul pajak negara gak bayar pajak gp yg tangan bencana banjir jateng jalan jalan provinsi ruwet
0,kabar meru erupsi siang
0,semalem mimpi main pantai anyer tetiba tsunami
1,ano ba kasi yung pinakamalaking tsunami
1,get ready for tomorrows tsunami kal subah thik bajeee kyu ki apnaaa bhaijaaan aaa raha haaiii kbkj teaser tomorrow
0,papua barusan kena gempa sampe skala richter kek sampe sr sih ngeri bgt sumpah platfon kyk roboh
0,masyarakat warga dampak erupsi gunung meru politisasi baliho bantu hati niat tulus
1,hujan deras wilayah depok rendam banjir hujan deras rumah rumah cening ampe cilodong
0,kemarin gempa cianjur kemarin gempa garut erupsi gunung meru sungguh sayang hati batu langsung rubah taat ibadah allah swt
0,sumpah habis gempa jember liat twitter trending tsunemi kirain tsunami pas buka film mbak nama tsunemi alhamdulillah sih gak potensi tsunami
0,google maps hindar macet jalan longsor
0,gue orang mudah gampang ketrigger akhirakhir rl linimasa berita orangorang regang nyawa korban gempa bumi turki hilang nyawa sepele rokok uang cinta dll
0,banjir congrats
1,hujan gin mah pulang rumah langsung banjir
1,angin kencang angin kencang angin puting beliung kali ah
1,gempa sekian detik
1,hujan badai angin ribut puting beliung
0,yaampun nyeri dna batooookk batuk yg kayak longsor
0,kemarin kampung kena angin puting beliung genteng kena gempa
0,ku asa mental ku wkwk gak duli aneh ak tahan terpa badai puting beliung angin topan hebat sih
1,jepang tsunami
0,moga selamat warga yg dampak erupsi gunung meru iring doa kondisi cepat pulih
0,nggak erupsi raksasa pulau jawa erupsi gn galunggung debu nyampe rumah km korban tewas an org galunggung perut meru kalee eh gimana seeeh klo tsunami anak krakatau
1,puting beliung cok
0,hebat banget statistika nih udah tm x tsunami tugas satu resume folio satu problem set anak pinak alias gws makasih bu sarap pagi
0,udah senin banjir hujan macet buset paket komplit
0,meru erupsi staysafe disanasemoga tdk korban jiwa
0,gunung rap erupsi jelas ilmiah afrika meru kemarin pulau tonga tlg tanda tanda ya
1,gempa kah
0,prindapan gak kasih ujan bentar langsung banjir
0,gua bilang bilang gpp gpp hati gua remuk kena badai puting beliung dll
1,aladin sllu menguatkanwalau rintanganbadaiputing beliungtornado
0,malam siang gempa ulang ulang lumayan keras karna atap rumah bunyi barang barang dinding jatuh
0,at this moment nak menang je husband and harini ok banjir menang esak ckp lapar telan nak baring je mcm sbb masak simple but im gonna enjoy this moment while i can
1,gempa gue ga ngerasain lg bersih
0,guys anak krakatau lg erupsi status siaga potensi tsunami kyk tuh aman gk sih sender besok nyebrang masalhnya tiket udh beli pls yg paham tolong kasih sander advice
0,erupsi meru beneran gada ingat ya sedih banget baca berita nyawa yg ga tolong
1,banjir rumah bom reda hujan ya doa aja moga dapet berkah
0,dah dibilangin kali kalo genteng kamar gue tuh kek dah bolong bocor kemaren hari hujan maleman hujan kamar air banjir hdh
0,ya mimpi tinggal jadi tsunami gempa moga umur yaallah amiin
0,ngomong ngomong lembang hati hati yg libur daerah bandung barat jalan kolonel masturi cisaruaparongponglembang jalan nya udah rawan longsor banget musim hujan gin
0,kayak semenjak meru erupsi nggak ujan deh cuaca panas banget
0,bencana geologi gempabumi tsunami letus gunung rap tanah longsor
0,nanonano banget pagi gegara jalan eh longsor puter jalan raya ketemu banjir untung temennya yg ngalamin klo engga dah nang jalan hmm
0,niat healing tj lesung anak krakatau erupsi
1,selesai ngerant gempa
0,semalem tidur jam bangun krn ujan deresss pol sampe twit diunggahpuntp kyk tidur nyaman kyk ninabobo trus subuh cek twt rapi erupsi jam an stay safe ring rapi kilometer
0,ya allah kota banjir longsor
0,g jd aja kali g moodnya udh longsor
0,enak bgt jd org power indonesia bunuh orang korupsi segimana tetep aja ga sentuh hukum kalo sentuh formalitas doang dakwa ringan penjara remisi bentar doang hukum anak krakatau ga erupsi gitu
0,negara udh konflik aja kasih gempa
1,turki bina banggunan spec malaysia cite laku gempa bumi skala tau betapa teruk jahanam nya kena angin puting beliung kecik linkop abih stadium
0,bencana geologi gempabumi tsunami letus gunung rap tanah longsor
0,template wwwnya biar bekas banjir
0,meru erupsi rri pro fm
1,hujan badai angin ribut halilintar puting beliung
0,rilis lagu to the moon pas longsor
0,binjai puting beliung ya mutualanku yg binjai amanaman kah
0,pagi hujan mulu deh moga pas tds hujan deh ya saolnya stasiun kalo hujan terjang banjir
1,rem bgt ya allah ampe angin puting beliung gitu
1,asa oyag gempa kah
1,sumpah sksjsksjsj ujan deres mati lampu trus td ad angin puting beliung takuttt
0,lg bersihin galeri liat foto kkn jd kgn kek gaada sinyal jalan ambruk sempet longsor tp kek seru aja aowkaowk
1,mag jan wib lok ls bt km tenggara mamberamotengahpapuapgngn kedlmn km tdk potensi tsunami
0,meru erupsi susul kemarin mendung rumah
0,teman wni istanbul suami hataydaerah gempasedang susul ibu rumahmobil hancurdan hewan ternak yg mati ibu tinggal desa dr pusat kota bikin trauma sang ibumenjemput ajak tinggal istanbul
1,bangun pagi liat notifikasi waspada tsunami
1,gempa ga si
0,gempa huh
1,done km bonus ujan angin tanah longsor haha
0,gak nyebarin fotovideo korban erupsi meru engagement orang gitu banget hapussensor
1,wawancara kepala laksana kalak bpbd provinsi sumatera selatan h iriansyah puluh rumah warga ogan ilir rusak terjang puting beliung lengkap fm pro rri
0,masuk angin kasep puting beliung minggu ngga sembuh sembuh
0,faham gempa turki tu buat america project haarp hampa nak manusia pon kuasa mcm tuhan ka kuasa manusia dgn tuhan pon hampa nak sama
0,kle kaget gempa aja tidur
1,klua rest kjp je ngn wawa patu ap jd kat x thu tau gempa bumi world war iii ahahahha lol srs srs
0,sd gara gara baca majalah bobo yg jaman tsunami aceh lho ad anak aceh sahabat pena amerika nada y nama tengah surat surat mrka ya sby ken gitu sahabat pena beda negara biar cerita gimana sih hidup amp budaya negara
0,bismillah banjir congrats
1,rani hass bli rah tedrab tsunami in italy
0,notif app info gempa nongol stay safe daerah yg kena gempa
1,gempa bang messi
0,duka erupsi gunung meru moga saudara selamat tabah
0,tsunami informasi virus dusta racun udara tugas jari biasa dahulu otak
1,sanggup la nak tengok video misi selamat mangsa gempa bumi turkiye sedih
0,baruau tidur gempa kepala dah sakit ni
0,penat pikir pasal org laa pon mcm tsunami dah
1,sepupu bikin panikk goyanggempa
0,wonwoo tanggung gue skinkeran udah longsor
0,me next gw gamau pasang yg zodiak gemini lahir jumat huft jilat ludah pacar gw zodiak gemini lahir jumat terimain wae laaa dah pasrah kalo depan nya angin ribut hujan badai puting beliung
1,banjir hujan ais puting beliung
0,semangat juang banjir macet gin doang mah alesan ga kerja ya ujan meteor aja ttp kerja kerja kerja
1,punani tsunami
1,anjrit angin puting beliung rumah gw
1,saat mudik jakarta tiba banjir longsor krn salju cair cepat klaksv k kota tinggal faroe rumah ungsi what a timing
0,doa baik korban dampak erupsi meru moga baik
0,erupsi kayak letus sampe korban lukaluka gak ingat kah
0,gagal photo shoot bromo erupsi dibeliin tiket jogja rejeki yah mbaaa maafin kalo bales baik
0,blt bantu langsung tunai banjir longsor tsunami
0,hujan maleman banjir gak nih jakarta hahaha
0,jayapura gempa jam udah kali gempa
1,astaghfirullah kaya puting beliung
0,gw gak ngerti juni ujan deres beneran deres puting beliung
1,ken hawa biar hantam tsunami
0,nanna tsunami chudu
0,banjir aja
0,woy pendukumg gubernur giveaway ngehek banjir nih mana bacotlu bangsat
0,foundie w ga set pake bedak ttp awet pagi sampe skrg gilir set longsor blm brp jam
0,gw sholat kamar temen gw lo tau kamar tuh kek check in hotel alis rapih bgt sana gw sedih insecure bgt keinget kamar gue yg kapal kena tsunami asli
0,vc tibatiba ulf tika gempaa iya hati gue gempa w
0,hooo air mati gara longsor sungai keruh
0,momen prabowo subianto unjung posko ungsi korban bencana alam gempa pos dapur lapang kopassus tni ad cianjur rabu desember korban serah sedih putus asa moga timpa in
0,udah longsor puncak nih ars
1,kalo ujan deres kasihan atap kamar habis kena angin puting beliung alias ngepel teruss cok hujan deres
1,bismillah tsunami trofi ten hag
0,bekas udah banjir ya kali duta kranji pakabar yaaa
0,temanteman korban erupsi meru lumajang yg jalan istana negara jalan kaki kabar teror
1,bai tsunami
0,bismillah akun banjir congrats
1,alah babi puting beliung ni
0,sekian korban gempa banjir longsor korban asa e janda yg evakuasi
0,banjir tanah longsor moga selamat
0,ya allah uji kecik jer dh stress amat mcm mangsa korban gempa bumi ya allah ampun dosa tempat korban sisi mu ya rabbi
0,bencana geologi gempabumi tsunami letus gunung rap tanah longsor
1,sumpah takut bgt pagi angin rumah gw kenceng bgt kek angin puting beliung
0,ntt tenggelamyg rame tv jokowiprabowoatta halilintar aurel puting beliung prayforntt
0,dengerin suara bukit kapur d blkg rumah yg longsor nyepam
0,kagak kuat liat lokasinyaaa deket banget mukim lagiii keinget pas erupsi taun yg suara helikopter seliwer atas rumah aja udah pening over thinking apalgi yg rest in peace moga terima sisi allah swt
0,smoga cust duit biar banjir order wn
0,kemarin ihsg longsor eh tau sesi rebound gajadi panik
0,liat twit terusmenerus kemarin malem info gempa jayapura bingung deketdeketan gua pikir twit nya kek ngulang magnitude nya ga beda kisar moga baikbaik ya
1,anjir barusan kaya puting beliung gak si apa angin muter sampe genteng tetangga terbang
0,mood gue beneran langsung longsor bgt ya allah nangisin cowo kpop
0,yg bilang kalo gempa yg hebat getar bukti lirik mata dahsyat sanggup ketar hati
0,mimpi tsunami warna item bangun tembus haid
1,mak gue semalem angin puting beliung gue ga ngerasa
0,bb rekomendasi bra for big boobs yg set gk bikin gempa longsor sista thank u
0,mutual gue bucin princess coplay puting beliung kaga happy birthday junghwan
0,yg dom bekas angin kenceng bgt gak sih rem bgt udah kayak puting beliung gitu
1,papua jayapura gempa
0,tanah longsor dimanamana
0,mimpi gempa bumi kencengg bgt situ gua ngomong yg dkt laut mah kena tsunami inimah
0,jasa peta satu mampu lahan peta erosi peta rawan longsor peta rawan banjir peta rawan gempa bumi peta kerawanana tsunami digitasi peta peta jenis tanah testimoni cek pinned
0,duka cita jadi gempa timpa jayapura moga proses evakuasi amp selamat korban jalan lancar saudara jayapura waspada amp cari aman doa gempa susul amp lindung mara bahaya
0,tau ah kalo reinkarnasi angin aja angin puting beliung biar tetep marah marah
1,hujan ga kelar banjir ngelayat bingung
0,tanah longsor desa nyawang camat kab tulungagung minggu sore sebab orang tinggal dunia luka ringan sriono kepala bidang darurat logistik bpbd jatim hm
0,orang korea seconcern ubah cuaca bmkg salah aja demo kalo tbtb ujan petir ga inget bmkg lirik kalo pas gempa bumi erupsi aja
0,kayak kalo tsunami gua suruh emak gua tinggal ngomong pake jas ujan aja
1,hujan deres banget angin puting beliung
0,iblis buat api masuk neraka buat api rasa sakit manusia buat tanah mati timpa tanah longsor
0,gempa seh orang pusing ni stop dlu
1,fix ki angin e medeni puting beliung
0,buset bru desa kena puting beliung klungkung puting beliung
0,jln yg longsor tomo macet parah jam gua njogrok disokin mending yg mo bdg ato bdg mo arah jawa puter sii guaa tp klo sabar gpp sok atuh enjoy
0,azam renew azam landa badai tsunami
0,beks kolong kota bintang sebrang nya kmarin ujan gede ga banjir pindah mana neh banjirnyaaa info coba
1,babi bgt jaebeom bikin tsunami
0,yaallah meru erupsi lindung musibah marabahaya mana
0,doa aja smoga rumah gue bsk ga banjir
0,syukur banget gak si kasih gak banjir gak longsor air semarang
0,kirain gempa jatoh kasur bisa tidur jatuh
0,angin puting beliung gempa alam takut
0,meru erupsi kah
0,buat kelompok lingkung dasar butuh sikap kondisi alam daerah masuk wilayah retak gampang longsor waspada doa konsultasi bmkg organisasi kait
0,ini puting beliung gimana seremm bgt asli anginnyaa
0,hujan dikit aja banjir ajg
0,kerja jkt senin ujan deres banjir ga sampe sampe kantor
1,th jombang musim hujan ga jarang pagipagi hujan jabodetabek pagi ujan tau tau komplek dah banjir macet semrawut paringono sabar gusti
0,gunung meru bkn erupsi tp geser krn meru th indonesia sdg pimpin rezim geser geser utk urus hajat orang muslim
1,takut kena tsunami beyond
0,tiktok rame gunung krakatau erupsi berita valid ga
0,kece jagat raya promot gue coba ak promot gue bikin tsunami
0,momen prabowo subianto unjung posko ungsi korban bencana alam gempa pos dapur lapang kopassus tni ad cianjur rabu desember korban serah sedih putus asa moga timpa in
0,gila jual baju thrift kaos grafik depan rb rb emg bahan kaos emas kain katun nabi kah tahan gempur meteor tsunami tanah longsor kah ngarti vintage tp yg bener aja anjg jan ngadi lo buset
0,hujan moga gak banjir ajasih yaa
0,kayak nya bikin acara suluh playgrouptk sasar orang tua isi suluh erupsi gigi permanen jaga gigi permanen muda karies deh yg paham gigi molar permanen udah bolong gede
0,mu tsunami trofi udah liat gw ken arsenal juara kalo epl
0,urep nang gunung longsor dadi alesan gak budal kerjo
0,stelah harga lambung tsunami phk dmna ekonomi susah nunggu komando salut isi otak cebong
1,bbrp garut landa angin puting beliung anjri saking buruk cuaca
0,udh pemberitahun banjir 
0,pagi moots syok semalem kabar ajak kunjung lumajang daerah yg dampak erupsi hibur ungsi anakanak pasti trauma banget gk tau sana moga sinyal
0,sesuai instruksi tum ahy demokrat kabupaten malang salur air bersih korban banjir tanah longsor
0,derita ku selesai alias jalan yg longsor dah dipake
0,tafsir tuhan ingat bentuk musibah pimpin pimpin rakyat kerja bener banjir longsor tsunami dll dampak gede pimpin bener
1,kaget gempa
1,bosan maen zombie tsunami
1,assalamualaikum tsunami tropi
0,bogor ujannya awet bgt yg banjir longsor
0,anak krakatau erupsi mama adek gua nyebrang
1,betahke masio matane wes kiyip emyu tsunami tropi
0,simbah erupsi gede please dont be panic bu gapapa tidur
1,sampe depok sambut hujan badai hujan es puting beliung
0,bencana geologi gempabumi tsunami letus gunung rap tanah longsor
0,mimpi tsunami aing gelantung kusen jendela ngais rafatar susah bgt bocah ngga pegang
0,jawa barat ya stay safe everyone moga tsunami gempa susul lindung meja lari tanah lapang gempa lupa doa
1,nampak puting beliung azan record
1,hati gue mental baja tahan banting angin topan puting beliung
1,rem dah angin puting beliung
1,hantam corona pandemi covid vaksin sakit indonesia hantam banjirtanah longsorgempa bumiangin lesus puting beliunggunung rap meletuskelaparanpacklikekonomibisnis produk barang jasaperdagangankeuangan serba cekik pajakancaman teror pusat istana
1,keinget dlu pas nonton film twister besok pas ujan gede nyumput gemeter kamar bacain quran wkwkkw traumatic takut bgt sm puting beliung gtw dah
1,lil big south semifinals han beat tsunami ne tim in
0,beliin parfum adek loh ko kaya kaka husna pake parfum cowok sih eh jaman smp gitu suka pake parfum abang ah kangen abang mens gin tolong elusin punggung gak percaya gak tsunami
0,hujan model gin semper barat timur koja banjir
0,moga nggak puting beliung
0,udah nemu au yg brightjane jdi adekkakak pengin liat interaksi brightjane nih aura baddas bgt trus series pngin karakter bright as day trus jane as claire asli seru bgt lagu pas bgt hujan badai angin ribut puting beliung banjir
0,yg muka oily parah biar kalo pake compact powder ga longsor tuh gimana sih kesel ga gitu transfer masker tp muka longsor nya main
0,kyomooooo rambut ber jidat si jesse kena puting beliung as always
0,walah puting beliung aja udah kaya gitugimana udel beliung udellle buodong
0,gilaaaa bgt gara ujan malam karawang banjir rumah gw senin dgn banjirkuliah masuk smt
0,banjir tsunami gempa dimanamana erupsi gunung mati dadak lantas kuasa yg allah tunjuk taubat hancur bumi sujud allah ruangnasihat
0,stay safe yaaa akhirakhir bencana alam tau ga sby skrng orangorang kek klitih jogja gt trs meru erupsi like im super worried abt my family there
0,ohya lupa klo semalem w mimpi encore smg sirene pringatan tsunami aneh
0,hati kalo parung bingung longsor jalan macet
0,ni angin pd kyk puting beliung ngga
0,sakit vario esp emang gembredeg ga kasi td nerobos banjir motor geter wkwk emang supra betmen tuh baik dahhh wkwk
0,was was kalo rapi erupsi
1,eh gempa kah
0,minggu jadi gempa erupsi porsche jerman bunuh lord rangga rip spanyol kalah gokil lahhhhh
0,cugenang longsor lg gimana berangkat kerja besok ya
0,its okey ginian doang ngadepin puting beliung
0,panik liat berita banjir angin puting beliung pati keluarga sana kontak ga yg bales
0,ujan gede bgt daritadi ga berentikepikiran bgt besok gading banjir ga ya
0,hujan kemarin malem ga kelarkelar ampuuuun ga samarinda ga bekas dealing banjir
0,pasar saham bangkit antam ku nyangkut anjing beli pucuk langsung longsor an goto bandar bgst emang
0,indonesia bencana musibah pandemi covid tambah erupsi gunung meru yg makan korban duka cita moga indonesia makmur amiiin
0,ga ngerasain idup gue lancar aja ya bahagia aja ya muluuus bgt bener aja mak jrenggg badai halilintar puting beliung langsung hahaha
0,gempa badan yg gemetar
