id,text,label
1368372675442221057," Gempa Magnitudo: 5.8, Kedalaman: 10 km, 07 Mar 2021 08:22:10 WIB, Koordinat: 5.64 LS-130.89 BT (204 km BaratLaut MALUKUTENGGARA), Tidak berpotensi tsunami BMKG ",1
1368214139227709444," Gempa Mag:3.2, 06-Mar-21 21:21:13 WIB, Lok:3.54 LS, 122.15 BT (Pusat gempa berada di darat 3.1 km tenggara Labungga), Kedlmn:12 Km Dirasakan (MMI) II-III Wanggudu, II-III Asera BMKG ",1
1368214124379860992," Gempa Dirasakan Magnitudo: 3.2, Kedalaman: 12 km, 06 Mar 2021 21:21:13 WIB, Koordinat: 3.54 LS-122.15 BT (Pusat gempa berada di darat 3.1 km tenggara Labungga), Dirasakan (MMI): II-III Wanggudu, II-III Asera BMKG ",1
1368205694432808967," Gempa Dirasakan Magnitudo: 2.6, Kedalaman: 12 km, 06 Mar 2021 21:07:24 WIB, Koordinat: 3.43 LS-128.42 BT (Pusat gempa berada di darat 12 km Tenggara Kairatu - Seram Bagian Barat), Dirasakan (MMI): II Kairatu BMKG ",1
1368205589076013058," Gempa Mag:2.6, 06-Mar-21 21:07:24 WIB, Lok:3.43 LS, 128.42 BT (Pusat gempa berada di darat 12 km Tenggara Kairatu - Seram Bagian Barat), Kedlmn:12 Km Dirasakan (MMI) II Kairatu BMKG ",1
1368151131587637248," Gempa Mag:4.1, 06-Mar-21 17:27:05 WIB, Lok:3.52 LS, 122.17 BT (Pusat gempa berada di darat 3,3 km Tenggara Labungga, Kab. Konawe Utara), Kedlmn:10 Km Dirasakan (MMI) III Wanggudu, Konawe Utara, III Andowia, Konawe Utara, III Asera, Konawe Utara BMKG ",1
1368081495005360128," Gempa Dirasakan Magnitudo: 2.9, Kedalaman: 10 km, 06 Mar 2021 12:55:32 WIB, Koordinat: 3.55 LS-122.12 BT (Pusat gempa berada di darat 4,7 Km BaratDaya Labungga, Kab. Konawe Utara), Dirasakan (MMI): II Konawe Utara BMKG ",1
1368081392295309312," Gempa Mag:2.9, 06-Mar-21 12:55:32 WIB, Lok:3.55 LS, 122.12 BT (Pusat gempa berada di darat 4,7 Km BaratDaya Labungga, Kab. Konawe Utara), Kedlmn:10 Km Dirasakan (MMI) II Konawe Utara BMKG ",1
1368078013275893761," Gempa Mag:3.5, 06-Mar-21 12:04:41 WIB, Lok:3.57 LS, 122.15 BT (Pusat gempa berada di darat 6.4 km Tenggara Labungga), Kedlmn:10 Km Dirasakan (MMI) III Wanggudu, Konawe Utara, III Andowia, Konawe Utara, III Asera, Konawe Utara BMKG ",1
1368024869527453701," Gempa Dirasakan Magnitudo: 3.6, Kedalaman: 10 km, 06 Mar 2021 08:45:15 WIB, Koordinat: 3.69 LS-133.95 BT (Pusat gempa berada di darat 20 km Tenggara Kaimana), Dirasakan (MMI): II-III Kaimana BMKG ",1
1368024865240850433," Gempa Mag:3.6, 06-Mar-21 08:45:15 WIB, Lok:3.69 LS, 133.95 BT (Pusat gempa berada di darat 20 km Tenggara Kaimana), Kedlmn:10 Km Dirasakan (MMI) II-III Kaimana BMKG ",1
1367918301037219843," Gempa Mag:4.9, 06-Mar-21 01:56:17 WIB, Lok:3.38 LS, 101.77 BT (Pusat gempa berada di laut 47 km baratlaut Bengkulu Utara), Kedlmn:3 Km Dirasakan (MMI) III-IV Argamakmur, III Kota Bengkulu, III Lebong, II Rejang Lebong BMKG ",1
1367918287695179779," Gempa Dirasakan Magnitudo: 4.9, Kedalaman: 3 km, 06 Mar 2021 01:56:17 WIB, Koordinat: 3.38 LS-101.77 BT (Pusat gempa berada di laut 47 km baratlaut Bengkulu Utara), Dirasakan (MMI): III-IV Argamakmur, III Kota Bengkulu, III Lebong, II Rejang Lebong BMKG ",1
1367745704194543621," Gempa Mag:5.8, 05-Mar-21 14:32:54 WIB, Lok:1.76 LS, 99.14 BT (Pusat gempa berada di darat 54 km BaratLaut Kep. Mentawai), Kedlmn:24 Km Dirasakan (MMI) III-IV Padang, III-IV Painan, III-IV Pariaman, II-III Kab. Agam, II-III Bukit Tinggi, II-III Padang Panjang, II Payakumbuh BMKG ",1
1367740861744697345," Gempa Magnitudo: 5.8, Kedalaman: 24 km, 05 Mar 2021 14:32:54 WIB, Koordinat: 1.76 LS-99.14 BT (54 km BaratLaut KEP-MENTAWAI-SUMBAR), Tidak berpotensi tsunami BMKG ",1
1367740802517012480," Gempa Mag:5.8, 05-Mar-21 14:32:54 WIB, Lok:1.76 LS,99.14 BT (54 km BaratLaut KEP-MENTAWAI-SUMBAR), Kedlmn:24 Km, tdk berpotensi tsunami BMKG ",1
1367626981471178754," Gempa Dirasakan Magnitudo: 4.9, Kedalaman: 4 km, 05 Mar 2021 06:36:58 WIB, Koordinat: 4.89 LU-96.01 BT (Pusat gempa berada di darat 32 km BaratDaya Kab. Pidie Jaya), Dirasakan (MMI): IV Tangse , II-III Nagan Raya, II Banda Aceh, II Aceh Besar BMKG ",1
1367626914366558209," Gempa Mag:4.9, 05-Mar-21 06:36:58 WIB, Lok:4.89 LU, 96.01 BT (Pusat gempa berada di darat 32 km BaratDaya Kab. Pidie Jaya), Kedlmn:4 Km Dirasakan (MMI) IV Tangse , II-III Nagan Raya, II Banda Aceh, II Aceh Besar BMKG ",1
1367441376279851008," Gempa Dirasakan Magnitudo: 4.6, Kedalaman: 10 km, 04 Mar 2021 18:25:05 WIB, Koordinat: 2.12 LU-121.07 BT (Pusat gempa berada di laut 131 km barat laut Buol), Dirasakan (MMI): III Toli-Toli BMKG ",1
1367441329735659527," Gempa Mag:4.6, 04-Mar-21 18:25:05 WIB, Lok:2.12 LU, 121.07 BT (Pusat gempa berada di laut 131 km barat laut Buol), Kedlmn:10 Km Dirasakan (MMI) III Toli-Toli BMKG ",1
1366907964188024833," Gempa Dirasakan Magnitudo: 3.6, Kedalaman: 10 km, 03 Mar 2021 06:33:06 WIB, Koordinat: 2.30 LS-140.48 BT (Pusat gempa berada di laut 33 km Timur Laut Kab. Jayapura), Dirasakan (MMI): II Jayapura BMKG ",1
1366907887503568897," Gempa Mag:3.6, 03-Mar-21 06:33:06 WIB, Lok:2.30 LS, 140.48 BT (Pusat gempa berada di laut 33 km Timur Laut Kab. Jayapura), Kedlmn:10 Km Dirasakan (MMI) II Jayapura BMKG ",1
1366865935693324290," Gempa Magnitudo: 5.0, Kedalaman: 150 km, 03 Mar 2021 04:35:08 WIB, Koordinat: 6.19 LS-130.43 BT (220 km BaratLaut MALUKUTENGGARABRT), Tidak berpotensi tsunami BMKG ",1
1366865889572708354," Gempa Mag:5.0, 03-Mar-21 04:35:08 WIB, Lok:6.19 LS,130.43 BT (220 km BaratLaut MALUKUTENGGARABRT), Kedlmn:150 Km, tdk berpotensi tsunami BMKG ",1
1366544429528440833," Gempa Magnitudo: 5.1, Kedalaman: 10 km, 02 Mar 2021 07:17:30 WIB, Koordinat: 5.72 LS-101.59 BT (86 km BaratDaya ENGGANO-BENGKULU), Tidak berpotensi tsunami BMKG ",1
1366544361668763655," Gempa Mag:5.1, 02-Mar-21 07:17:30 WIB, Lok:5.72 LS,101.59 BT (86 km BaratDaya ENGGANO-BENGKULU), Kedlmn:10 Km, tdk berpotensi tsunami BMKG ",1
1366457477764501505," Gempa Dirasakan Magnitudo: 3.7, Kedalaman: 7 km, 02 Mar 2021 00:07:41 WIB, Koordinat: 2.52 LS-121.67 BT (Pusat gempa berada di darat 27 km Barat Daya Wosu Kab. Morowali), Dirasakan (MMI): II Bungku BMKG ",1
1366457428238196736," Gempa Mag:3.7, 02-Mar-21 00:07:41 WIB, Lok:2.52 LS, 121.67 BT (Pusat gempa berada di darat 27 km Barat Daya Wosu Kab. Morowali), Kedlmn:7 Km Dirasakan (MMI) II Bungku BMKG ",1
1366391666521726983," Gempa Dirasakan Magnitudo: 4.3, Kedalaman: 81 km, 01 Mar 2021 20:46:48 WIB, Koordinat: 8.91 LS-114.46 BT (Pusat gempa berada di laut 64 km barat daya Jembrana), Dirasakan (MMI): II Jimbaran BMKG ",1
1366391654177906688," Gempa Mag:4.3, 01-Mar-21 20:46:48 WIB, Lok:8.91 LS, 114.46 BT (Pusat gempa berada di laut 64 km barat daya Jembrana), Kedlmn:81 Km Dirasakan (MMI) II Jimbaran BMKG ",1
1366222293622394882," Gempa Dirasakan Magnitudo: 2.7, Kedalaman: 2 km, 01 Mar 2021 02:00:19 WIB, Koordinat: 0.64 LS-127.54 BT (Pusat gempa berada di darat 5 km Timur Laut Labuha), Dirasakan (MMI): II Labuha BMKG ",1
1366201673333399559," Gempa Mag:2.7, 01-Mar-21 02:00:19 WIB, Lok:0.64 LS, 127.54 BT (Pusat gempa berada di darat 5 km Timur Laut Labuha), Kedlmn:2 Km Dirasakan (MMI) II Labuha BMKG ",1
1365664322760794122," Gempa Dirasakan Magnitudo: 3.1, Kedalaman: 10 km, 27 Feb 2021 20:45:32 WIB, Koordinat: 0.67 LS-127.48 BT (Pusat gempa berada di darat 3 km Barat Daya Labuha), Dirasakan (MMI): III Labuha BMKG ",1
1365664317329133568," Gempa Mag:3.1, 27-Feb-21 20:45:32 WIB, Lok:0.67 LS, 127.48 BT (Pusat gempa berada di darat 3 km Barat Daya Labuha), Kedlmn:10 Km Dirasakan (MMI) III Labuha BMKG ",1
1365595491015086085," Gempa Dirasakan Magnitudo: 4.1, Kedalaman: 16 km, 27 Feb 2021 15:50:25 WIB, Koordinat: 5.03 LS-123.21 BT (Pusat gempa berada di laut 33.7 km Tenggara Buranga), Dirasakan (MMI): III Ereke BMKG ",1
1365595379996106754," Gempa Mag:4.1, 27-Feb-21 15:50:25 WIB, Lok:5.03 LS, 123.21 BT (Pusat gempa berada di laut 33.7 km Tenggara Buranga), Kedlmn:16 Km Dirasakan (MMI) III Ereke BMKG ",1
1365566800897871875," Gempa Dirasakan Magnitudo: 4.9, Kedalaman: 10 km, 27 Feb 2021 13:53:09 WIB, Koordinat: 0.64 LS-123.96 BT (Pusat gempa berada di laut 68 km timur laut Balantak), Dirasakan (MMI): II Luwuk BMKG ",1
1365566721277321216," Gempa Mag:4.9, 27-Feb-21 13:53:09 WIB, Lok:0.64 LS, 123.96 BT (Pusat gempa berada di laut 68 km timur laut Balantak), Kedlmn:10 Km Dirasakan (MMI) II Luwuk BMKG ",1
1365353511655940097," Gempa Dirasakan Magnitudo: 2.3, Kedalaman: 10 km, 27 Feb 2021 00:01:19 WIB, Koordinat: 3.60 LS-128.22 BT (Pusat gempa berada di darat 11 km utara Ambon), Dirasakan (MMI): II Ambon BMKG ",1
1365353496409645058," Gempa Mag:2.3, 27-Feb-21 00:01:19 WIB, Lok:3.60 LS, 128.22 BT (Pusat gempa berada di darat 11 km utara Ambon), Kedlmn:10 Km Dirasakan (MMI) II Ambon BMKG ",1
1365260519116972036," Gempa Dirasakan Magnitudo: 5.2, Kedalaman: 10 km, 26 Feb 2021 18:02:32 WIB, Koordinat: 0.54 LS-127.51 BT (Pusat gempa berada di darat 11 km Utara Labuha, Halmahera Selatan), Dirasakan (MMI): IV Labuha BMKG ",1
1365260483553464324," Gempa Mag:5.2, 26-Feb-21 18:02:32 WIB, Lok:0.54 LS, 127.51 BT (Pusat gempa berada di darat 11 km Utara Labuha, Halmahera Selatan), Kedlmn:10 Km Dirasakan (MMI) IV Labuha BMKG ",1
1365256996690137088," Gempa Magnitudo: 5.2, Kedalaman: 10 km, 26 Feb 2021 18:02:32 WIB, Koordinat: 0.54 LS-127.51 BT (11 km TimurLaut LABUHA-MALUT), Tidak berpotensi tsunami BMKG ",1
1365256976981102594," Gempa Mag:5.2, 26-Feb-21 18:02:32 WIB, Lok:0.54 LS,127.51 BT (11 km TimurLaut LABUHA-MALUT), Kedlmn:10 Km, tdk berpotensi tsunami BMKG ",1
1365032567515176963," Gempa Mag:5.1, 26-Feb-21 02:45:06 WIB, Lok:6.76 LS, 105.60 BT (Pusat gempa berada di darat 11 km tenggara Sumur), Kedlmn:40 Km Dirasakan (MMI) III-IV Pandeglang, II-III malingping, II-III carita, II-III Sumur, II-III munjul, II-III labuan BMKG ",1
1365026098380107776," Gempa Mag:5.1, 26-Feb-21 02:45:06 WIB, Lok:6.76 LS,105.60 BT (11 km Tenggara SUMUR-BANTEN), Kedlmn:40 Km, tdk berpotensi tsunami BMKG ",1
1365026091404984321," Gempa Magnitudo: 5.1, Kedalaman: 40 km, 26 Feb 2021 02:45:06 WIB, Koordinat: 6.76 LS-105.60 BT (11 km Tenggara SUMUR-BANTEN), Tidak berpotensi tsunami BMKG ",1
1364966446095364096," Gempa Dirasakan Magnitudo: 3.2, Kedalaman: 7 km, 25 Feb 2021 22:16:16 WIB, Koordinat: 0.66 LS-120.16 BT (Pusat gempa berada di laut 9 km Timur Laut Toboli Kab. Parigi Moutong), Dirasakan (MMI): III Parigi, II-III Palu, II Sigi BMKG ",1
1364966425606168579," Gempa Mag:3.2, 25-Feb-21 22:16:16 WIB, Lok:0.66 LS, 120.16 BT (Pusat gempa berada di laut 9 km Timur Laut Toboli Kab. Parigi Moutong), Kedlmn:7 Km Dirasakan (MMI) III Parigi, II-III Palu, II Sigi BMKG ",1
1364505641394479105," Gempa Dirasakan Magnitudo: 2.7, Kedalaman: 7 km, 24 Feb 2021 16:04:08 WIB, Koordinat: 8.68 LS-116.29 BT (Pusat gempa berada di darat 3 km timur laut Lombok Tengah), Dirasakan (MMI): II Lombok Tengah, II Lombok Barat BMKG ",1
1364505632586362882," Gempa Mag:2.7, 24-Feb-21 16:04:08 WIB, Lok:8.68 LS, 116.29 BT (Pusat gempa berada di darat 3 km timur laut Lombok Tengah), Kedlmn:7 Km Dirasakan (MMI) II Lombok Tengah, II Lombok Barat BMKG ",1
1364358163525300229," Gempa Dirasakan Magnitudo: 4.7, Kedalaman: 26 km, 24 Feb 2021 06:18:07 WIB, Koordinat: 8.74 LS-110.28 BT (Pusat gempa berada di laut 90 km barat daya Gunung Kidul), Dirasakan (MMI): III Pacitan, II Bantul BMKG ",1
1364358125013270534," Gempa Mag:4.7, 24-Feb-21 06:18:07 WIB, Lok:8.74 LS, 110.28 BT (Pusat gempa berada di laut 90 km barat daya Gunung Kidul), Kedlmn:26 Km Dirasakan (MMI) III Pacitan, II Bantul BMKG ",1
1364341931019407360," Gempa Magnitudo: 5.3, Kedalaman: 10 km, 24 Feb 2021 05:25:54 WIB, Koordinat: 2.90 LU-127.05 BT (128 km Tenggara MELONGUANE-SULUT), Tidak berpotensi tsunami BMKG ",1
1364341930373439488," Gempa Mag:5.3, 24-Feb-21 05:25:54 WIB, Lok:2.90 LU,127.05 BT (128 km Tenggara MELONGUANE-SULUT), Kedlmn:10 Km, tdk berpotensi tsunami BMKG ",1
1364219997178925060," Gempa Dirasakan Magnitudo: 4.3, Kedalaman: 37 km, 23 Feb 2021 21:09:10 WIB, Koordinat: 9.48 LS-115.54 BT (Pusat gempa berada di laut 83 km tenggara Kuta Selatan), Dirasakan (MMI): III Lombok Tengah, III Lombok Barat, II-III Kuta, II Mataram BMKG ",1
1364219996340064263," Gempa Mag:4.3, 23-Feb-21 21:09:10 WIB, Lok:9.48 LS, 115.54 BT (Pusat gempa berada di laut 83 km tenggara Kuta Selatan), Kedlmn:37 Km Dirasakan (MMI) III Lombok Tengah, III Lombok Barat, II-III Kuta, II Mataram BMKG ",1
1363967699664076800," Gempa Dirasakan Magnitudo: 5.8, Kedalaman: 10 km, 23 Feb 2021 02:22:09 WIB, Koordinat: 1.50 LU-121.97 BT (Pusat gempa berada di laut 90 km TimurLaut Buol), Dirasakan (MMI): III Bone Bolango, IV Buol, III Toli - Toli BMKG ",1
1363967627438170116," Gempa Mag:5.8, 23-Feb-21 02:22:09 WIB, Lok:1.50 LU, 121.97 BT (Pusat gempa berada di laut 90 km TimurLaut Buol), Kedlmn:10 Km Dirasakan (MMI) III Bone Bolango, IV Buol, III Toli - Toli BMKG ",1
1363966407449272320," Gempa Mag:5.8, 23-Feb-21 02:22:09 WIB, Lok:1.50 LU, 121.97 BT (Pusat gempa berada di laut 90 km TimurLaut Buol), Kedlmn:10 Km Dirasakan (MMI) III Bone Bolango BMKG ",1
1363966189840465922," Gempa Dirasakan Magnitudo: 5.8, Kedalaman: 10 km, 23 Feb 2021 02:22:09 WIB, Koordinat: 1.50 LU-121.97 BT (Pusat gempa berada di laut 90 km TimurLaut Buol), Dirasakan (MMI): III Bone Bolango BMKG ",1
1363966091534368768," Gempa Mag:5.8, 23-Feb-21 02:22:09 WIB, Lok:1.50 LU, 121.97 BT (Pusat gempa berada di laut 90 km TimurLaut Buol), Kedlmn:10 Km Dirasakan (MMI) III Bone Bolango BMKG ",1
1363933221180764163," Gempa Magnitudo: 5.8, Kedalaman: 10 km, 23 Feb 2021 02:22:09 WIB, Koordinat: 1.50 LU-121.97 BT (90 km TimurLaut BUOL-SULTENG), Tidak berpotensi tsunami BMKG ",1
1363933156118724609," Gempa Mag:5.8, 23-Feb-21 02:22:09 WIB, Lok:1.50 LU,121.97 BT (90 km TimurLaut BUOL-SULTENG), Kedlmn:10 Km, tdk berpotensi tsunami BMKG ",1
1363717163744329729," Gempa Dirasakan Magnitudo: 5.1, Kedalaman: 57 km, 22 Feb 2021 11:45:01 WIB, Koordinat: 8.84 LS-123.54 BT (Pusat gempa berada di laut 41 km tenggara Lembata), Dirasakan (MMI): II Ende BMKG ",1
1363717067698884609," Gempa Mag:5.1, 22-Feb-21 11:45:01 WIB, Lok:8.84 LS, 123.54 BT (Pusat gempa berada di laut 41 km tenggara Lembata), Kedlmn:57 Km Dirasakan (MMI) II Ende BMKG ",1
1363712508360495115," Gempa Magnitudo: 5.1, Kedalaman: 57 km, 22 Feb 2021 11:45:01 WIB, Koordinat: 8.84 LS-123.54 BT (41 km Tenggara LEMBATA-NTT), Tidak berpotensi tsunami BMKG ",1
1363712437325766660," Gempa Mag:5.1, 22-Feb-21 11:45:01 WIB, Lok:8.84 LS,123.54 BT (41 km Tenggara LEMBATA-NTT), Kedlmn:57 Km, tdk berpotensi tsunami BMKG ",1
1363686082974375937," Gempa Magnitudo: 5.1, Kedalaman: 10 km, 22 Feb 2021 10:00:22 WIB, Koordinat: 2.49 LU-127.26 BT (117 km BaratLaut TOBELO-MALUT), Tidak berpotensi tsunami BMKG ",1
1363686059431710722," Gempa Mag:5.1, 22-Feb-21 10:00:22 WIB, Lok:2.49 LU,127.26 BT (117 km BaratLaut TOBELO-MALUT), Kedlmn:10 Km, tdk berpotensi tsunami BMKG ",1
1363603168681025540," Gempa Mag:5.0, 22-Feb-21 04:10:43 WIB, Lok:4.34 LS, 102.13 BT (Pusat gempa berada di laut 57 km Barat Daya Seluma), Kedlmn:10 Km Dirasakan (MMI) III Bengkulu, II Seluma, II Kepahiang BMKG ",1
1363603156576296961," Gempa Dirasakan Magnitudo: 5.0, Kedalaman: 10 km, 22 Feb 2021 04:10:43 WIB, Koordinat: 4.34 LS-102.13 BT (Pusat gempa berada di laut 57 km Barat Daya Seluma), Dirasakan (MMI): III Bengkulu, II Seluma, II Kepahiang BMKG ",1
1363601270410342400," Gempa Dirasakan Magnitudo: 5.0, Kedalaman: 10 km, 22 Feb 2021 04:10:43 WIB, Koordinat: 4.34 LS-102.13 BT (Pusat gempa berada di laut 57 km Barat Daya Seluma), Dirasakan (MMI): II Bengkulu, II Seluma, II Kepahiang BMKG ",1
1363601183856726018," Gempa Mag:5.0, 22-Feb-21 04:10:43 WIB, Lok:4.34 LS, 102.13 BT (Pusat gempa berada di laut 57 km Barat Daya Seluma), Kedlmn:10 Km Dirasakan (MMI) II Bengkulu, II Seluma, II Kepahiang BMKG ",1
1363598262133878787," Gempa Mag:5.0, 22-Feb-21 04:10:43 WIB, Lok:4.34 LS,102.13 BT (57 km BaratDaya SELUMA-BENGKULU), Kedlmn:10 Km, tdk berpotensi tsunami BMKG ",1
1363598250649939971," Gempa Magnitudo: 5.0, Kedalaman: 10 km, 22 Feb 2021 04:10:43 WIB, Koordinat: 4.34 LS-102.13 BT (57 km BaratDaya SELUMA-BENGKULU), Tidak berpotensi tsunami BMKG ",1
1363493534674743301," Gempa Dirasakan Magnitudo: 4.9, Kedalaman: 107 km, 21 Feb 2021 21:01:05 WIB, Koordinat: 8.86 LS-118.11 BT (Pusat gempa berada di darat 53 km BaratDaya Dompu), Dirasakan (MMI): III Dompu, III Bima BMKG ",1
1363493453783425024," Gempa Mag:4.9, 21-Feb-21 21:01:05 WIB, Lok:8.86 LS, 118.11 BT (Pusat gempa berada di darat 53 km BaratDaya Dompu), Kedlmn:107 Km Dirasakan (MMI) III Dompu, III Bima BMKG ",1
1363159696463462400," Gempa Dirasakan Magnitudo: 4.1, Kedalaman: 26 km, 20 Feb 2021 22:21:50 WIB, Koordinat: 3.47 LS-101.48 BT (Pusat gempa berada di laut 79 km Barat daya Bengkulu Utara), Dirasakan (MMI): II Bengkulu BMKG ",1
1363159595603034113," Gempa Mag:4.1, 20-Feb-21 22:21:50 WIB, Lok:3.47 LS, 101.48 BT (Pusat gempa berada di laut 79 km Barat daya Bengkulu Utara), Kedlmn:26 Km Dirasakan (MMI) II Bengkulu BMKG ",1
1363076519426416641," Gempa Dirasakan Magnitudo: 4.6, Kedalaman: 10 km, 20 Feb 2021 17:04:34 WIB, Koordinat: 0.72 LS-131.02 BT (Pusat gempa berada di laut 31 km Baratlaut Sorong), Dirasakan (MMI): III Kota Sorong, III Kab. Sorong, III Kab. Raja Ampat BMKG ",1
1363076484634607618," Gempa Mag:4.6, 20-Feb-21 17:04:34 WIB, Lok:0.72 LS, 131.02 BT (Pusat gempa berada di laut 31 km Baratlaut Sorong), Kedlmn:10 Km Dirasakan (MMI) III Kota Sorong, III Kab. Sorong, III Kab. Raja Ampat BMKG ",1
1362752120429027339," Gempa Dirasakan Magnitudo: 4.5, Kedalaman: 23 km, 19 Feb 2021 19:50:23 WIB, Koordinat: 1.53 LU-127.10 BT (Pusat gempa berada di laut 58 km Barat Laut Halmahera Barat), Dirasakan (MMI): II-III Ternate BMKG ",1
1362752049046188038," Gempa Mag:4.5, 19-Feb-21 19:50:23 WIB, Lok:1.53 LU, 127.10 BT (Pusat gempa berada di laut 58 km Barat Laut Halmahera Barat), Kedlmn:23 Km Dirasakan (MMI) II-III Ternate BMKG ",1
1362611728547078150," Gempa Mag:3.4, 19-Feb-21 10:32:53 WIB, Lok:0.27 LS, 100.31 BT (Pusat gempa berada di darat 7 km Baratlaut Bukit Tinggi), Kedlmn:5 Km Dirasakan (MMI) II-III Bukit Tinggi , II Baso-Agam, II Padang Panjang BMKG ",1
1362611690685169665," Gempa Dirasakan Magnitudo: 3.4, Kedalaman: 5 km, 19 Feb 2021 10:32:53 WIB, Koordinat: 0.27 LS-100.31 BT (Pusat gempa berada di darat 7 km Baratlaut Bukit Tinggi), Dirasakan (MMI): II-III Bukit Tinggi , II Baso-Agam, II Padang Panjang BMKG ",1
1362355760278040579," Gempa Mag:5.1, 18-Feb-21 17:43:05 WIB, Lok:4.54 LS, 101.51 BT (Pusat gempa berada di laut 117 km Barat Daya Bengkulu), Kedlmn:10 Km Dirasakan (MMI) II-III Kota Bengkulu BMKG ",1
1362355740657115136," Gempa Dirasakan Magnitudo: 5.1, Kedalaman: 10 km, 18 Feb 2021 17:43:05 WIB, Koordinat: 4.54 LS-101.51 BT (Pusat gempa berada di laut 117 km Barat Daya Bengkulu), Dirasakan (MMI): II-III Kota Bengkulu BMKG ",1
1362353108949471234," Gempa Mag:5.1, 18-Feb-21 17:43:05 WIB, Lok:4.54 LS,101.51 BT (117 km BaratDaya BENGKULU-BENGKULU), Kedlmn:10 Km, tdk berpotensi tsunami BMKG ",1
1362353098522456066," Gempa Magnitudo: 5.1, Kedalaman: 10 km, 18 Feb 2021 17:43:05 WIB, Koordinat: 4.54 LS-101.51 BT (117 km BaratDaya BENGKULU-BENGKULU), Tidak berpotensi tsunami BMKG ",1
1362272695015014402," Gempa Magnitudo: 5.5, Kedalaman: 10 km, 17 Feb 2021 02:09:38 WIB, Koordinat: 2.76 LS-139.36 BT (60 km BaratLaut KAB-JAYAPURA-PAPUA), Tidak berpotensi tsunami BMKG ",1
1362272594485862403," Gempa Mag:3.8, 18-Feb-21 11:34:38 WIB, Lok:8.07 LS, 107.84 BT (Pusat gempa berada di laut 83 km BaratDaya KAB-PANGANDARAN), Kedlmn:14 Km Dirasakan (MMI) II Singajaya, II Cisompet BMKG ",1
1362099416543285248," Gempa Dirasakan Magnitudo: 4.7, Kedalaman: 113 km, 18 Feb 2021 00:42:05 WIB, Koordinat: 8.67 LS-118.38 BT (Pusat gempa berada di darat 17 km barat daya Dompu), Dirasakan (MMI): II Bima BMKG ",1
1362099399837421570," Gempa Mag:4.7, 18-Feb-21 00:42:05 WIB, Lok:8.67 LS, 118.38 BT (Pusat gempa berada di darat 17 km barat daya Dompu), Kedlmn:113 Km Dirasakan (MMI) II Bima BMKG ",1
1362055248940916738," Gempa Dirasakan Magnitudo: 4.4, Kedalaman: 34 km, 17 Feb 2021 21:31:01 WIB, Koordinat: 4.00 LU-117.45 BT (Pusat gempa berada di darat 64 km timur laut Tana Tidung), Dirasakan (MMI): III Tanjung Selor, III Nunukan BMKG ",1
1362055246680260608," Gempa Mag:4.4, 17-Feb-21 21:31:01 WIB, Lok:4.00 LU, 117.45 BT (Pusat gempa berada di darat 64 km timur laut Tana Tidung), Kedlmn:34 Km Dirasakan (MMI) III Tanjung Selor, III Nunukan BMKG ",1
1361832270332522498," Gempa Dirasakan Magnitudo: 3.6, Kedalaman: 26 km, 17 Feb 2021 06:18:02 WIB, Koordinat: 2.71 LS-139.32 BT (Pusat gempa berada di darat 66 km Barat Laut Kab. Jayapura), Dirasakan (MMI): II Yalimo BMKG ",1
1361832220088954881," Gempa Mag:3.6, 17-Feb-21 06:18:02 WIB, Lok:2.71 LS, 139.32 BT (Pusat gempa berada di darat 66 km Barat Laut Kab. Jayapura), Kedlmn:26 Km Dirasakan (MMI) II Yalimo BMKG ",1
1361756014886838273," Gempa Magnitudo: 5.5, Kedalaman: 10 km, 17 Feb 2021 02:09:38 WIB, Koordinat: 2.76 LS-139.36 BT (60 km BaratLaut KAB-JAYAPURA-PAPUA), Tidak berpotensi tsunami BMKG ",1
1361755951074713607," Gempa Mag:5.5, 17-Feb-21 02:09:38 WIB, Lok:2.76 LS,139.36 BT (60 km BaratLaut KAB-JAYAPURA-PAPUA), Kedlmn:10 Km, tdk berpotensi tsunami BMKG ",1
1361708323616161794," Gempa Dirasakan Magnitudo: 3.1, Kedalaman: 10 km, 16 Feb 2021 22:33:32 WIB, Koordinat: 9.44 LS-125.34 BT (Pusat gempa berada di laut 49 km Timurlaut Malaka), Dirasakan (MMI): II Kab. Malaka BMKG ",1
1361708244842868738," Gempa Mag:3.1, 16-Feb-21 22:33:32 WIB, Lok:9.44 LS, 125.34 BT (Pusat gempa berada di laut 49 km Timurlaut Malaka), Kedlmn:10 Km Dirasakan (MMI) II Kab. Malaka BMKG ",1
1361598416900382729," Gempa Mag:5.2, 16-Feb-21 15:42:09 WIB, Lok:6.70 LS,112.05 BT (21 km TimurLaut TUBAN-JATIM), Kedlmn:649 Km, tdk berpotensi tsunami BMKG ",1
1361598178512883715," Gempa Mag:5.2, 16-Feb-21 15:42:09 WIB, Lok:6.70 LS,112.05 BT (21 km TimurLaut TUBAN-JATIM), Kedlmn:649 Km, tdk berpotensi tsunami BMKG ",1
1361598094257741825," Gempa Magnitudo: 5.2, Kedalaman: 649 km, 16 Feb 2021 15:42:09 WIB, Koordinat: 6.70 LS-112.05 BT (21 km TimurLaut TUBAN-JATIM), Tidak berpotensi tsunami BMKG ",1
