text,label_A,label_B
"1.oktober, hujan terus, banjir dimana-dimana, longsor, mahasiswi tenggelam, palestine merdeka, center islam kebakaran, anak ditusuk, puting beliung - lagi overthingking sama yg nyiptain alam dan seisinya .",0.0,
"Teman-teman di bali, mau tanya dong. Kejadian banjir dan longsor di bali ini jadi memutus akses darat dari gilimanuk - kuta juga kah? Mohon infonya, karena berencana road trip ke jakarta-bali.",0.0,
seneng habis sepedahan sejam keringetan banjir karena udah lama ga sepedahan muter2in sektor 7,0.0,
"Udah lama ga main hp, baru tau anak krakatau udh 3 hari erupsi. Baru tau juga kemaren gempa.

Wkwk🥲",0.0,
"yg gw liat :
manusia udah lama banget hidup bersama2. mrk mulai perhatikan &amp; mcari2 perbedaan2 dg sesamanya shg jd konflik. 

bumi memulai siklus ratusan thn : gunung2 berapi aktif yg brati ancaman bencana ikutan : gempa, tsunami, longsor, banjir. 

the end is near. or far? 2uUp",0.0,
"yg gw liat :
manusia udah lama banget hidup bersama2. mrk mulai perhatikan &amp; mcari2 perbedaan2 dg sesamanya shg jd konflik. 

bumi memulai siklus ratusan thn : gunung2 berapi aktif yg brati ancaman bencana ikutan : gempa, tsunami, longsor, banjir. 

the end is near. or far? 2uUp",0.0,
Potim se pritom co mam delat asi dam zombie tsunami.,1.0,
"Bangun tidur dan hujan..

Kalau dulu masih kerja, harus berangkat kerja hujan gini, plus harus nunggu angkot yg ga cuma sekali, this is disaster.

Dan biasanya hujan subuh gini terjadi, pas lagi banjir 🥲

Semoga ini cuma hujan berkah pagi aja ya ☺️

Gw seneng banget skrg soalnya",0.0,
"""Lekas sembuh alamku"" tapi sing dimaksud erupsi semeru😔",0.0,
"Ngerjain tugas - 01.00, tidur, kerja &amp; nyiapin adek2 sekolah, gak lupa masak juga, lanjut ikut galang dana erupsi Semeru (insyaa Allah), lanjut ngerjain tugas &amp; print out, kuliah mulai jam 13.00 - 16.00 WIB, jam 16.00 ujian BLK - malam, pulang, ngerjain tugas buat Sabtu &amp; Minggu.",0.0,
Jatah junk food bulan ini udah ya. Megflari banjir gula dan Frenprais penuh pengawet yg after taste nya selalu ga ens tapi tetep dibeli🫠,0.0,
Ini puting beliung apaan yakk??? Seriuss seremm bgt woyy,0.0,
- Dah berapa kali menangis meraung ni bila tengok video depa selamatkan orang bawah runtuhan bangunan akibat gempa bumi di Turkey..kesiannya ya Allah..,0.0,
"Malangku sdang tdk baik2 saja -rek
Tragedi kmatian,longsor,banjir😭😭😭😭
Mhon doanya ya rek,saat hujan pula,doakan agar kami ttep kuat dan bs brtahan..njaluk sepuro pisan naliko kami duwe salah...
😭😭🙏🏻🙏🏻🙏🏻",1.0,
"nyokap gue nelfon bilang mulai skrg dirumah harus pake beha kalo ada bencana gempa di bandung keluar rumah ngga malu 

like… mom???? my boobies wont even budge if there’s a tsunami thooooooo",0.0,
"Ada yg rasa gempa gak?
Atau perasaanku aja yah",0.0,
"Cewek kalo mau jalan, dari rumah jilbab rapi tegak berdiri kokoh kek pendirian ku dapatkan kamu. Ehhh Sampainya di lokasi itu jilbab macam kena angin puting beliung disusul badai halilintar😭",0.0,
info banjir dan puting beliung #malang,1.0,
Gempa baru saja terjadi di Turki &amp; Suriah,1.0,
Rumah nya sih ga banjir tapi akses jalan nya banjir semua 😭,0.0,
"Sidoarjo iki lama-lama menjadi kota terbelakang kok kalo masalah infrastruktur. Jalan bolong-bolong, macet, banjir (drainase ga jalan) dr jaman dulu gak bisa diatasi",0.0,
"Tinggal sendiri di Kos bikin aku susah tidur malam, dibandingkan di rumah tidurnya ga selalu sore terus. Rasa ga ama di Kos tuh selalu tinggi kaya kita kudu waspada terus, mana kemarin sempat Gempa, gunung erupsi dll hadeuh",0.0,
"Menteri Pertahanan Prabowo Subianto beberapa waktu terakhir selalu mendatangi lokasi bencana alam. Mulai dari gempa Cianjur di Jawa Barat hingga daerah terdampak erupsi Gunung Semeru di Jawa Timur.
#PrabowoPeduli
#kerjasama",0.0,
"Kalo disituasi lagi ada longsor depan kita dan kita lagi ada di angkutan umum terus jalannya macet. Pertanyaannya apa penyebab dari kemacetan yg kita alami?

#idontknow",0.0,
gempa aman,1.0,
"yaallah disini habis hujan deres angin puting beliung, saya kira saya tidak selamat /twerk",1.0,
"Angin bahorok, sepoi sepoi patumbak, puting beliung sunggal, angin bukit lawang, hujan berastagi. Cuma org Medan yg tau.",1.0,
Surabaya tiap hari full banjir! Next kalo beli motor yang semi boat aja.. Jalur track nya udah bukan daratan aja👍,0.0,
Angin puting beliung setiap hari salahkan yang menganggu ibuku,0.0,
"Gwila kemarin pulang kerja bener2 ujian banget
Rela muter agak jauh dikit demi ngindar dari banjir, alhamdulillah motor aman nggak kena genangan dan macet

Makasih ya badan mau bertahan menghadapi cuaca ekstrim",0.0,
Jir gempa,1.0,
MASA YA JALAN DEKET RUMAHKU ADA YANG LONGSOR,0.0,
"Sedih sangat tengok mangsa gempa Turki Syiria tu. Trap &amp; stuck berhari hari. Bukan tak makan &amp; minum je, tapi sejuk. Nak buang air pun tak boleh pergi mana terpaksa buang dekat situ juga, in the same clothes.. and the babies 😭😭😭 Ya Allah..",0.0,
Astaga lemes gara2 liat gempa di turki gmn keadaan kucing disana😭,1.0,
"giliran lu pada pergi mau ke kota kota lain berasa ga ada bencana alam , giliran gw yang mau pergi ada aja hujan longsor - gempa - tsunami. kiamat aja sekalian kntl",0.0,
"giliran lu pada pergi mau ke kota kota lain berasa ga ada bencana alam , giliran gw yang mau pergi ada aja hujan longsor - gempa - tsunami. kiamat aja sekalian kntl",0.0,
"Yuk, cek apa aja macam-macam bencana alam dalam bahasa Inggris👇

✨Earthquake = Gempa bumi
✨Flood = Banjir
✨Hurricane = Badai topan
✨Sandstorm = Badai pasir
✨Landslide = Tanah longsor
✨Forest fires = Kebakaran hutan
✨Avalanche = Salju longsor",0.0,
"Dah lah paling bener liptint nya peripera. Selain itu, pake merk apa aja longsor semuaaa 😢",0.0,
kukira gempa,1.0,
Berhari hari serasa di tampar dengan tumpahan air hujan yg turunnya kayak ber ember ember .. jan sampe body anget dan linu linu gara gara nerjang banjir,0.0,
ngery bgt di sklh w masa katanya ad puting beliung sampe bikin tembok roboh 😓😓,1.0,
"Tulisan di Baliho: TANGISMU, TANGISKU, CERIAMU, CERIAKU. SAATNYA BANGKIT MENATAP MASA DEPAN.

Warga di Desa terdampak erupsi Semeru: KAMI LEBIH BUTUH BANTUAN.

Siapa yg berani menumbangkan?
Gak mendidih darah kau Jenderal?",0.0,
"18 tahun lalu, Tsunami Aceh kini telah berlalu. masih kah ada yang menunggu kedatang saudaranya? aku tidak bisa membayangkan kepedihan yang mereka rasakan",0.0,
"Tadi malem mimpi, di suruh ngasih pesan ke kawan kawan lewat sosmed, Untuk hati hati pas mau kemping nanti di taun baru. Jangan kemping di pinggir sungai karna musim ujan di takut kan ada air bah mendadak atau longsor. Kok bisa gitu ya mimpi nya",0.0,
"WOI MAKE UP W DARI JAM 11 PAGI, UDAH KENA AIR BERKALI KALI, KEHUJANAN, KAGA LONGSOR😭❤",0.0,
"Awal taon yang bikin gempa lokal in my heart
1. Song Jong Ki yang mo merried
2. Le Seung Gi yang mo merried jg
3. Yo Ah In yang kena narkoba

🥲🥲🥲🥲",0.0,
Moots td ada yg daerah rumahnya longsor?,0.0,
Dari kmren nangisin proses evakuasi korban gempa turki😭😭 bener2 kuasa Allah,0.0,
Njir kukira gempa ternyata pala gue yang pusing,0.0,
takut bgt banjir pdhl ke kantor hari ini,0.0,
kulmum pake seragam biasa aja aku kepanasan klo di sc apalg ntar pake kebaya+toga fix makeup longsor si..,0.0,
Tsunami king emyu akan diawali dengan piala FA cup,1.0,
"Date: 08 Feb 2023, Time: 20:21:15 WIB, Mag: 4.3, Depth: 10 km, Lintang: 2.46 LS, Bujur: 140.70 BT, Loc: Pusat gempa berada di laut 9 Km Barat Laut Kota Jayapura, Dirasakan: III-IV Kota Jayapura, #BMKG",1.0,
Kenapa ngerasa kaya gempa mulu ya,1.0,
"gatau knp setiap diajak ke pantai suka mikir berjuta2 kali, takut tsunami. trs kalo mau ke pantai, pasti mimpi tsunami gara2 kepikiran terus kali ya. kemarin aja weekend diajak ke pnd untungnya gamauu ternyata gempa😔😔",0.0,
"Tiduran pusing
Duduk pusing
Berdiri gak seimbang
Mainan hp tambah pusing
Tp gak pegang hp juga bingung krna pusing gak bisa tidur :""
Ke dapur ambil minum aja nyungsep sampe memar -.-
Sekarang posisi jongkok bingung mau beliin bocil makan tapi badan kek kena gempa bumi",0.0,
"*::::         MAGMA-VEN         ::::*
*::Volcanic Eruption Notice::*
INFORMASI ERUPSI G. ANAK KRAKATAU
Telah terjadi erupsi G. Anak Krakatau, Lampung pada tanggal 04 Februari 2022 pukul 17:07 WIB dengan tinggi kolom abu teramati ± 1.000 m di atas puncak (± 1.157 m di atas",1.0,
"Barusan ada longsor di bantaran kali ciliwung. Tepatnya di daerah Pengadegan, Pancoran, Jaksel. Mayan masif. Ga ada gambar karena kalau berhenti foto ya bakal ditoyor mobil belakang",0.0,
"Gempa atau Tsunami,",1.0,
gempa itu tanda,0.0,
Gempa ga si,1.0,
Gempa ga si,1.0,
Gempa ga si,1.0,
"Gunung Semeru di Lumajang, Jawa Timur mengalami erupsi pada Minggu dini hari (4/11/2022). Berdasarkan prediksi BMKG, debu vulkanik akan berlangsung selama 6 jam atau sampai pukul 17.40 WIB.",1.0,
"Nabi saw di gambarkan pria idaman perkasa 30 pria,ok itu tepat,diriku di gambarkan niagara atau gletser runtuh tsunami",0.0,
"Bagaimana dengan Syria? 

Al-Assad punya pendukung di Indonesia. Sama seperti Putin yang juga ada pendukungnya di Indonesia. 

Dampak gempa, akan pengaruhi bagaimana Aliansi Syria (Iran &amp; Rusia) terlibat dalam pilpres 2024.",0.0,
"Waktu yang sama, Angin puting beliung menerjang wilayah Kayu Aro, tepatnya di kaki Gunumg Kerinci. Sejumlah rumah dilaporkan roboh dalam peristiwa tersebut. Diantaranya satu unit gedung milik PTPN VI Kayu Aro.",1.0,
"Wifi gabisa nyambung kalo lagi di dalem ruangan, minimal kudu berhenti di depan pintu. Curiga ruangan ini dibangun dengan tujuan anti ledakan anti radiasi anti tsunami anti huru-hara",0.0,
"Dikit2 lengser, dikit2 lengser. Gak longsor aja sekalian...",0.0,
Boleh tahan juga ada anak puting beliung dekat trek sachsenring. Terus redflag mat hahaha,0.0,
SEMOGA RUMAH LO UJAN BADAI PUTING BELIUNG SEBULAN KAMPAANGGG,0.0,
"Mari kenek Tsunami &amp; gempa biyen, fukushima upgrade Nuklir gak gawe panas steam..",0.0,
"Mari kenek Tsunami &amp; gempa biyen, fukushima upgrade Nuklir gak gawe panas steam..",0.0,
"PRU15 adalah tsunami anak muda Islam, itu sebab puak sekular-liberal sedaya upaya merosakkan anak muda Islam seperti hiburan melampau, dadah, dll.. apabila anak muda rosak, mereka akan pilih wakil rakyat yang akan merosakkan negara.
#tawanselangor",0.0,
"Innalilahi
Tahun ini bencana sudah lengkap dari awal tahun sudah ada bencana gunung meletus, kebakaran, dari udara juga ada yaitu jatuhnya pesawat, angin puting beliung pun ada dibeberapa daerah, sekarang ini bencana berhubungan dengan air yaitu tenggelamnya kapal KRI 402 :'(",0.0,
"Erupsi Trending topik.. kirain Gunung mana ternyata trowback  tahun tahun lalu.

Gunung Merapi Gunung Kelud... Tak kiro cinta mati jebul mung tombo Gabut",0.0,
"Late night brainrot letsgoo. Ok BoBoiBoy au where Gempa was seperates by his siblings when he was little which led him to believe that he was an only child. 

But then he starts to encounter one of them, and it turns out that some of his siblings is a criminal, detective, a thief",1.0,
"GEMPA 
Ada yang menjerit,
ada yang merengis.
Sakit, runtuh, pedih.
Hilang sudah, hancur semua.
Lantas, ke mana belahan jiwa melarikan diri? 
Ke mana ayah, ibu, saudara, dan saudari?
Hanya menunggu, menanti pertolongan seorang diri.",0.0,
"Rumah tangga yg tadinya adem ayem gemah ripah loh jinawi,lalu berubah jd sering terjadi badai,angin topan,puting beliung, longsor :(",1.0,
"Rumah tangga yg tadinya adem ayem gemah ripah loh jinawi,lalu berubah jd sering terjadi badai,angin topan,puting beliung, longsor :(",1.0,
"Habis mimpi kena tsunami :((
Takut+cemas+panik+monangis🥺 
Bangun2 lemas sekujur tubuh, capek banget pokoknya. Tapi Alhamdulillah cuma mimpi🙃",0.0,
"Liat berita berita banjir sama longsor serem serem banget, terutama liat pengendara motor yg lagi dijalan, bahaya banget liatnya, apalagi sampe ga tau sebelah mana selokan yg aernya deres, keseret lah itu bisa bisa",0.0,
Merinding nonton footage gempa/tsunami Jepang 2011 :),1.0,
"🏝🌊🏝🌊🏝🌊🏝🌊🏝🌊🏝🌊🏝
MENDESAK! Evakuasi pulau. Permukaan laut diperkirakan akan naik dan banjir besar menyusul tsunami. Tolong sebarkan beritanya!
🌊🏝🌊🏝🌊🏝🌊🏝🌊🏝🌊🏝🌊",1.0,
mengasih siap kerja macam puting beliung sana sini terbang. sekali lewat juga siap hm,0.0,
"melihat sebuah thread di twitter ""spill bra anti gempa anti longsor""",1.0,
"Pada erupsi Merapi 2010, kita dapat pelajaran tentang arti sebuah tanggungjawab dari mbah Maridjan.
Dan erupsi Semeru kali ini, mba Rumini mengajarkan kita tentang arti sebuah cinta &amp; bakti kepada seorang ibu.",0.0,
"Sejumlah petugas gabungan yang terdiri dari tim SAR, TNI, dan Polri terus berupaya mencari korban tanah longsor yang tertimbun tanah akibat gempa bumi Cianjur di Cugenang, Kabupaten Cianjur, Jawa Barat, Selasa, 22 November 2022.",0.0,
"Hari ini 18 tahun lalu

Mengingat kembali Tsunami di Aceh

Semoga kita semua selalu dalam lindungan Allah SWT

#18TahunTsunamiAceh",0.0,
"maaci ayank, idup terasa b aja kalo gada yg bikin hujan badai angin ribut halilintarrr puting beliung banjirr air mata nangis darahಥ╭╮ಥ",0.0,
Gempa Lagi,0.0,
"Pemantauan = penthelengan
Puting beliung = pentil muter
Motor = brompit
Truk = praoto
Pesawat = montor muluk
Mobil = montor
Menjelaskan = njlentrekno
Ditaksir = dibedhek
Dilahap api = dibadok geni
Lantaran/karena/kusabab = polahe",1.0,
Kapan ye banjir congrats kek yang lain,0.0,
Lagi sedih tiba tiba dream in the sky lewat di spotify. Apa gak makin banjir?????,0.0,
Taun kemaren pas erupsi pulang kerja buru2 karena di rumah gaada orang dan jimbon sendirian di rumah. Menerjang ujan air+abu. Pikiran cuma kalopun ada apa2 harus sempet gendong jimbon buat lari.,0.0,
"Pulang dr konser semalem kan naik gocar, terus dapet abang yang enak bat dah jir pokonya, terus muncul percakapan ini..
: emang ini konser apa deh?
: seventeen banggg seventeen
: lahhh emang masi adaaa??
: svt kpop bangg bukan seventeen tsunami 😭😭😭

Cape malah salah server😭🤣",0.0,
"hujan deres bgt, longsor+kebanjiran yaallah🥹 kirain cuma genting jatuh ternyata pohon niban genting😔",1.0,
ba3ed fi tsunami ma wosel 3a lebnen,1.0,
"Duluu saat terjadi gempa Jogja, tim redaksi (-+ 11 personel) kebetulan salah satu yang tiba pertama di Bantul, karena tim redaksi lain masi ngepost di Merapi yang saat itu sedang waspada atau  siaga ya.. Kami ada di Kota karena hari Minggunya ada rencana kawinan rekan sekantor.",0.0,
"bener bener gakuat banget baca berita korban erupsi gunung Semeru. ada yang sambil peluk anaknya, sambil peluk ibunya, ada ibu yang nangis karna anaknya terjebak di lereng gunung. aku gabisa bayangin kesedihan mereka kayak apa. Semoga kalian semua selalu dalam lindungan - Nya",0.0,
bisa tidur lelap saat hujan tanpa kepikiran rumah bakal banjir itu patut disyukuriiii. mari mengucap Alhamdulillah,0.0,
"Katanya kalo satu daun di hutan amazon tertiup angin bisa membentuk angin puting beliung. Gua pengen siul dah di sana, buat naekin layangan.",0.0,
"Jika tidak ada informasi dari sistem pemantauan gunung semeru, sistem peringatan dini, batas zona bahaya erupsi, jalur evakuasi, dan titik-titik evakuasi ditentukan : berarti pemerintah (kementrian ESDM) abai terhadap 'emergency response plan' wilayah berbahaya, harus dievaluasi.",0.0,
"Korban banjir terevakuasi.
Korban longsor terselamatkan
Tapi ko aku korban janji Yo Ra uwis,,""
Tiwas korban perasaan ko Kowe blas ora ndue utek
Nasib...😅",0.0,
"Korban banjir terevakuasi.
Korban longsor terselamatkan
Tapi ko aku korban janji Yo Ra uwis,,""
Tiwas korban perasaan ko Kowe blas ora ndue utek
Nasib...😅",0.0,
"tanginang zombie tsunami, susumpa ko talaga",1.0,
"Baru pertama kali ngerasain gempa pas lagi di pangandaran ya Allah reuwas, mana hotel dipinggir pantai. Trauma ama tsunami...",0.0,
"yg erupsi gunung Semeru
yg meledak isi kepala

#SemuaBisaKena 
#Semeru",0.0,
Gw ngerasain ky ada gempa gede ga tau dmn. Sama kyk tsunami Aceh.,0.0,
jakarta gempa 7.4 SR Potensi tsunami,1.0,
"Hujannya awet bgt, sepanjang jalan yang butut itu banjir jaba bau koco😭",0.0,
"-rl Halo, bisa minta tolong bantuannya buat isi survey kriterianya usia 18-45 tahun dan mengerti peristiwa erupsi gunung Semeru ( kalo bisa yang dari Lumajang khususnya) tapi masyarakat umum juga gapapa, Rep aja nanti sender DM terimakasih 🙏☺️",0.0,
"Ya Allah baru tau kalau Gunung Semeru erupsi 😭😭
Semoga semua yang ada di dekat sana diberi keselamatan 🙏🏻🙏🏻
Stay safe semuanya🙏🏻🙏🏻",0.0,
"dulu waktu smp pernah mikir, kalo gue bisa berenang gue bisa selamat dari tsunami. trs akhirnya belajar berenang sampe bisa. pas bisa baru tau kalo bisa berenang tuh blom tentu bisa selamat 🙏 bego banget gue",0.0,
Umami tsunami!!!!!,1.0,
"jadi gempa di planet mars tuh terjadi karena siapa yang habis frisegss di sana???

robot-robotnya elon musk?",0.0,
nderedeg suara gemruduk kirain suara longsor ga taunya hujan makbres 🙏🏼,1.0,
Menjelang tahun baru ..banyak bencana..gempa..banjir..tanah longsor..gunung meletus..erupsi...,0.0,
Menjelang tahun baru ..banyak bencana..gempa..banjir..tanah longsor..gunung meletus..erupsi...,0.0,
"malam Jumat ku full hujan hujanan dari PIK sampai Bintaro, plus menerjang banjir dimana mana 😑",0.0,
Semeru erupsi lagi ya?,0.0,
Semeru erupsi lagi ya?,0.0,
"Jika Benar-benar ada Unsur-unsur HAARP.. 
Tragedi Gempa Besar Di TURKY.. 

Siapa saja Negara Yg Terlibat. 
Jika ada yg Terlibat.. 
Semuanya Harus Menerima Konsekwensi Dari Masyarakat Internasiona
Hukum Internasional Harus Di Tegakkan.. Demi HAM. 
Serta KETUHANAN &amp; Keadilan.",0.0,
Hujannya gede banget takut besok jalanan banyak banjir 😔,0.0,
Definisi “senin” yg nerbener komplit. Macet + banjir dimana-mana. Jakarta we luv  u ❤️😂,0.0,
salami tsunami,1.0,
Baru tgk video pasal operasi SAR mangsa gempa bumi. Ayah dia terkorban tapi sempat cover anak dia dalam runtuhan. Si ayah meninggal tapi anak selamat. Menangis mat tgk video tu.,0.0,
rumahnya tok dalang rusak gr2 puting beliung,1.0,
"Kalo kmarin badai..
Sekarang dan ntah sampai kapan hrs siap menghadapi gelombang tsunami
Semangat buat badan yang masih bertahan sampai saat ini..
Tq",0.0,
"Siklus hujan

Dulu : Hujan deres bgt - hujan sedeng - gerimis - Terang

Sekarang :
Hujan deres bgt - hujan deres sedeng - hujan - HUJAN TAMBAH DERES 2x lipat - hujan deres sedang - Gerimis - Hujan Dueres petir kilat angin puting beliung - Terang ✨",1.0,
"Emang ada aja klo udah mau pulang dari pulau Jawa ke Lampung ini, yang gunung erupsi lah yang angin kenceng lah hadeh",0.0,
"sudah dipastikan king @ManUtd menerima tsunami trofi dengan diawali @ManUtd menerima trofi @Carabao_Cup setelah mengalahkan @NUFC, hehe",1.0,
"Karna ada longsor di atas jadi sepi bgt jalan menuju rumah, kayak udah jam setengah 9.",0.0,
"Baru inget semalem mimpi kaya tsunami gitu, terus pas tsunaminya selesai orang2 pada pegang ular sedangkan sy tidak",1.0,
"Malam ini
Jangan lagi
Ada gunung
Yang
Erupsi
Kalah atau menang
Wajar
Permainan
Jangan maki2 lagi
Ingat itu",0.0,
"Gempa di Papua kali ini makan korban jiwa, agak khawatir ya sama team produksi yang lagi event disana. Mana 2 bulan kan tuh mereka disana",0.0,
camera tu anjir brgegar..ada gempa bumi ka apa #BAMTC2023,0.0,
Kalo hujannya menyeluruh dimana² keknya bakalan banjir,0.0,
"udh rapi tinggal berangkat padahal. eh turun dari kamar, buka pintu rumah ternyata banjir 🥲",0.0,
"Ngeri bgt 2 hari ini cuacanya lumayan buruk, mana hujan terus ngga berhenti sampe ada angin puting beliung kemarin😭",0.0,
"Gempa turki katanya karena senjata amerika. Kalo teknologi amerika se-advance itu, kenapa amerika ga langsung nyerang cina atau rusia?",0.0,
"Nomin kena angin Jerman: 😍🥰🌺🌸💞💓💖

Mahae kena angin Jepang: 🥰😍🤩🎥💖❤️

Jaeyong kena angin puting beliung kayaknya 😔",1.0,
"yg reply gempa, ga kasian ap sama bot nya 😭",0.0,
"Kenapa dampak erupsi semeru paling parah di Lumajang? Karena Lumajang nggak ada tembok alamnya, dan emang kaya di ciptain buat jalur erupsi semeru dan berakhir ke laut. Beda sama Malang, karena punya tembok alamnya (Bromo, dkk).",0.0,
"Sudah melebihi 100 Jam misi SAR gempa bumi Türkiye

Menteri Kesihatan Turkiye, Fahretin Koca mengumumkan 20,213 terbunuh dalam gempa bumi di 10 Wilayah

80,052 cedera

Angka ini lebih tinggi daripada gempa bumi besar terakhir yg dihadapi Türkiye pada 1999 membunuh 18,373",0.0,
gua kira ada angin puting beliung helikopter terbang diatas kepala cok,1.0,
"Anggota DPRP Kalimantan Barat dari Fraksi Partai Demokrat, Rasmidi Menyalurkan bantuan bagi korban banjir di kecamatan ##AHYPimpinPerubahan",0.0,
Gua baru inget longsor akibat dr gempa cianjur kemaren teh jalur mudik gue ke bandung😭. Padahal baru kemaren belasan hari lalu lewat sana. Kyknya tersirat disuru lewat jonggol,0.0,
Longsor itu terjadi karena tanah yang harusnya ditumbuhi pohon malah lu jadiin perumahan.,0.0,
"buset telinga gue berasa gempa, bergetar abiezzzzz",1.0,
Semeton ngerasa gempa ?,1.0,
"Turut berduka cita untuk saudara saudari kita di Jayapura, Papua yang terdampak gempa. Semoga cepat pulih untuk semuanya.

#PrayForPapua",0.0,
"Akhir2 ini sering banget terjadi bencana Alam, dari Gempa Cianjur, erupsi Semeru, Gempa di jember, erupsi Kerinci. Herannya manusia2 ini masih pada ga mikir kalo itu sinyal peringatan. Maksiat terus sampe kiamat !!",0.0,
"Gak tega liat banyak anak anak jadi korban gempa di turki. Ya allah,🥲",0.0,
"Di dom gue hujan mulu dri mlm ke subuh, jadinya setiap gue mau ke sekolah banjir” an skrg😔😔",1.0,
"Beberapa hari ini mimpi gue ngerj mulu, mulai dari rumah hampir kena puting beliung, ngeliat pesawat jatoh dideket hotel",0.0,
"Good morning 
Selamat pagi 
Selamat ber win win jan lupa update cuaca gempa end stay safe",1.0,
"Kok ada sih orang panas2 pake hoodie gitu, like aku pake kutang panas2 aja banjir keringet 😭",0.0,
"Permusuhan Barisan Nasional dan Perikatan Nasional akhirnya memakan diri! Mahdzir kalah, Ku Nan kalah dan Reezal kalah. Tsunami Melayu menyokong Perikatan Nasional sudah bermula! #PerikatanNasional",1.0,
"megawati turun gunung
sibey  lebih dulu turun gunung

finally....

siapa yang longsor?

ngutil duit PILKADA beloman dibalikin",0.0,
"upin ipin yg angin puting beliung seru banget ahahaha, dramatis bgt. kasian rumah too dalang rubuh WKWKWKKW",1.0,
Gempa mulu,1.0,
jadi longsor tu se serem itu ya🙏🏻,0.0,
"#FKs Tarif mengundang Beyonce tampil, Rp 20 milyar. Kalau buat beli cendol, tsunami.",1.0,
"#FKs Tarif mengundang Beyonce tampil, Rp 20 milyar. Kalau buat beli cendol, tsunami.",1.0,
"#FKs Tarif mengundang Beyonce tampil, Rp 20 milyar. Kalau buat beli cendol, tsunami.",1.0,
"#FKs Tarif mengundang Beyonce tampil, Rp 20 milyar. Kalau buat beli cendol, tsunami.",1.0,
"#FKs Tarif mengundang Beyonce tampil, Rp 20 milyar. Kalau buat beli cendol, tsunami.",1.0,
"#FKs Tarif mengundang Beyonce tampil, Rp 20 milyar. Kalau buat beli cendol, tsunami.",1.0,
"#FKs Tarif mengundang Beyonce tampil, Rp 20 milyar. Kalau buat beli cendol, tsunami.",1.0,
"#FKs Tarif mengundang Beyonce tampil, Rp 20 milyar. Kalau buat beli cendol, tsunami.",1.0,
Berasa gempa anjir,1.0,
"hujan lebat terus terusan, titik banjir di mana ya",0.0,
"Oke saatnya ramalan 2023.

- akan ada banjir, longsor, gempa
- akan ada artis meninggal
- akan ada artis yg kebongkar aibnya
- akan ada kecelakaan besar
- akan ada bulan dimalam hari
- akan ada matahari panas sekali
- akan ada hari mulut dikunci

Ramalan tai semua",0.0,
"Siapa yang lagi Quarter Life Crisis ?

Berat ?
Engap ?
Sakit ?
Tapi tenang kalo klean Lolos dari fase itu, insyaAllah Hujan badai, puting beliung depan mata kalian terjang 😎",0.0,
"Happy international volunteer day.

Terutama buat yang lagi pada turun merespon erupsi Semeru. Kalian keren.",0.0,
"Lagi lewat selatan Jawa tepatnya pelabuhan ratu..
Sambil arungi ombak..
Dapat sinyal, buka WA ehh di Maluku masih banjir dan longsor..

Buka Twitter ya begitulah",0.0,
"pagi Minggu bulan Desember
cerah langit ujung sumatera
Tiba-tiba bumi terguncang
Diguncang gempa tsunami menyapu ..",1.0,
"Cewe gua kalo tdur. Gempa, tsunami, banjir rob, tanah longsor pun tidak akan bisa membangunkannya :( solusinya dong mah ☺️☺️😔👍🏻",0.0,
"suka perotes kalo audio balance, ngedadak longsor ke kiri atau kanan

berasa dengerin speker mono jaman baheula",0.0,
"Kemarin sore ada ibu guru yang curhat baru ilang hape karena dicopet.
Katanya saudaranya di Cianjur kena gempa, jadi beliau bolak-balik ke sana buat bantu-bantu. Taunya kena apes dicopet pas turun dari travel.

Sekarang bu guru tsb ga bisa ngajar (zoom) dan absen pun ga bisa.",0.0,
Ini pemerintah jakarta  kaga ada ngasih libur cuaca ekstrem ya? Udah rawan banjir nih daerah gw. Kmaren yg g da apa apa ja diliburin. Ini lebih parah lhoo. Tiap berangkat kena badai mulu gw 🥲,0.0,
Ya Rabb 😭💔ga kuat lihat video puing-puing runtuhan gempa bumi turki dan suriah.,1.0,
/wal kondisi jalan alternatif satui sama yg longsor tuh gimana? Kawa aja kah dilalui? Handak ke batulicin nah rencananya,0.0,
"jahat banget sih, gak ngehargain perasaan orang. biarin aja kena tsunami :'(",0.0,
"jahat banget sih, gak ngehargain perasaan orang. biarin aja kena tsunami :'(",0.0,
"jahat banget sih, gak ngehargain perasaan orang. biarin aja kena tsunami :'(",0.0,
"jahat banget sih, gak ngehargain perasaan orang. biarin aja kena tsunami :'(",0.0,
"jahat banget sih, gak ngehargain perasaan orang. biarin aja kena tsunami :'(",0.0,
"jahat banget sih, gak ngehargain perasaan orang. biarin aja kena tsunami :'(",0.0,
"jahat banget sih, gak ngehargain perasaan orang. biarin aja kena tsunami :'(",0.0,
"jahat banget sih, gak ngehargain perasaan orang. biarin aja kena tsunami :'(",0.0,
"jahat banget sih, gak ngehargain perasaan orang. biarin aja kena tsunami :'(",0.0,
"jahat banget sih, gak ngehargain perasaan orang. biarin aja kena tsunami :'(",0.0,
"jahat banget sih, gak ngehargain perasaan orang. biarin aja kena tsunami :'(",0.0,
#jokitugas #joki #zonaba #zonauang buat peta kerentanan bencana tsunami kab pangandaran di ArcGIS,0.0,
"Allahu Akbar....pagi ini ner bener macet, hujan, banjir, penuh orang ngantre, segalanya ada!! tiati olll🥹",0.0,
bismillah bsk pagi hujan badai deres puting beliung,1.0,
